file,uuid,uuidStatus,imageCount
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070821_3CHIP_DIVE_JSL2-3607_TAPE2OF2_SEG1OF1.xml,d7ea790e-d7e2-56a8-86f3-5b5f6a79c315,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070821_3CHIP_DIVE_JSL2-3608_TAPE1OF1_SEG1OF1.xml,e6c7cfe4-5a8f-5d7e-8fcd-3cebbcb70af2,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070822_3CHIP_DIVE_JSL2-3609_TAPE1OF2_SEG1OF1.xml,e6867c97-bdbb-5195-9400-03f7e6b9872e,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070822_3CHIP_DIVE_JSL2-3609_TAPE2OF2_SEG1OF1.xml,fe8db212-f800-5ebd-857f-2134ff80adfd,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070822_3CHIP_DIVE_JSL2-3610_TAPE1OF2_SEG1OF1.xml,5b1cc7c0-f57f-5ec8-bf49-983b4624e440,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070822_3CHIP_DIVE_JSL2-3610_TAPE2OF2_SEG1OF1.xml,e0735649-cbea-5c6e-8842-7b14864d61ce,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070822_3CHIP_DIVE_JSL2-3611_TAPE1OF1_SEG1OF1.xml,5821a101-7c16-5b53-9b1b-d136cff73d8f,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070823_3CHIP_DIVE_JSL2-3612_TAPE1OF1_SEG1OF1.xml,af67fd5b-2929-50e2-9d92-dc2e9dad09df,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070823_3CHIP_DIVE_JSL2-3614_TAPE1OF2_SEG1OF1.xml,6a8938f4-c2ca-5997-938a-50cbabee6e44,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070823_3CHIP_DIVE_JSL2-3614_TAPE2OF2_SEG1OF1.xml,fc018fa5-ec66-5539-8ae1-e2aac031d26a,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070824_3CHIP_DIVE_JSL2-3615_TAPE1OF2_SEG1OF1.xml,c5c30e08-8201-52cc-8b3a-2a43f80dc0cf,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070824_3CHIP_DIVE_JSL2-3615_TAPE2OF2_SEG1OF1.xml,39547e7b-16b8-5892-8d82-43276515cf36,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070824_3CHIP_DIVE_JSL2-3616_TAPE1OF2_SEG1OF1.xml,d1f17551-7662-579b-b61a-4230d9561bc3,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070824_3CHIP_DIVE_JSL2-3616_TAPE2OF2_SEG1OF1.xml,d4d8b438-4140-5fe9-a5c8-7617011e29a8,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070826_3CHIP_DIVE_JSL2-3619_TAPE1OF3_SEG1OF1.xml,80349fc9-32a4-5176-93b4-db1d3a9d6bb1,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070826_3CHIP_DIVE_JSL2-3619_TAPE2OF3_SEG1OF1.xml,5f5c3233-4f7f-5fd3-bbfe-fc9d34073c72,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070826_3CHIP_DIVE_JSL2-3619_TAPE3OF3_SEG1OF1.xml,c441b6e1-30bb-51d3-8c64-cd46458d5ad0,VALID,0
/Users/connorcayson/Downloads/oer/BEDI_METADATA_SAMPLES/out_segments/ODS2007_VID_20070826_3CHIP_DIVE_JSL2-3620_TAPE1OF1_SEG1OF1.xml,6fc0a7ad-ae77-528d-b3ba-a9674cb5dab1,VALID,0
