name,metadata_uuid,component_name,component_uuid
SouthAtlanticBight_2007,a82bf2a0-a9b6-11e1-afa6-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
SanAndreasFault2010,420929f0-cfa0-11e2-8b8b-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
SubmarineRingofFire2012,5433cc90-ec82-11e1-aff1-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
PC1106,3fc69250-1ab0-11e1-bddb-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
Lophelia2012,788e9ba0-c546-11e1-9b21-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
INSPIRE2012,55c74c30-7c3d-11e2-b92a-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
GulfofAlaska2004,fb31d6c0-9aae-11e1-a8b0-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1303,e464de00-d2b7-11e2-8b8b-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1206,0b8cabd0-1d4a-11e2-892e-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1205L2,667319f0-e571-11e1-aff1-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1205L1,d50d43a0-bf0a-11e1-afa7-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1204,7ac493a0-9942-11e1-a8b0-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1203,1a8e48c0-ae4e-11e1-afa6-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1202L3,29e6c150-ae79-11e1-afa6-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1202L2,fdcf0530-693d-11e1-b86c-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1202L1,81665ad0-5d93-11e1-b86c-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1201,50c10330-4c40-11e1-b86c-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1105,882b25d0-b6e5-11e0-aff2-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
EX1104,b5c8f0b0-ad87-11e0-9f1c-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
AtlanticCanyons2012,b82bfc70-e653-11e1-aff1-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
AtlanticCanyons2011,faddb030-6216-11e0-80e3-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
ACUMEN2012,c206b980-e6e7-11e1-aff1-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2206_Sound_Velocity_Profile_COLLECTION,4d762ca9-c82c-4058-990c-2eeddbdbbe6f,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2206_Imagery_COLLECTION,81b23f31-1c27-4ed0-8eac-00fd4a196396,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2206_Products_COLLECTION,f12ccadd-888b-438c-8605-7be6cf6a2abb,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2203_Sound_Velocity_Profile_COLLECTION,9954ba72-06cf-46f6-b391-d40d34aba8f4,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:BioGeoChem2019_COLLECTION,08a072ee-18d4-48d0-992f-b208e83c7cb9,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:HoodGas2017_COLLECTION,a1d7f164-2a61-465e-94c1-48af00894cf5,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:HoodGas2017_Profile_COLLECTION,4bb4e7d5-975b-4c9a-a055-0a0acb274dc7,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX1709-OMZTest_Profile_COLLECTION,e8aa3b82-96ba-4cdd-879e-e4bc0e145fe5,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:EX1709-OMZTest_COLLECTION,495bf567-8bc8-4a3e-bda2-a987f9580dbd,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX1305_COLLECTION,acbc55a1-9cb8-4a16-aa70-d6f1b2188f7c,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX1304_COLLECTION,485c9ecd-fe82-4713-8bd2-3b4592f8257e,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX1302_COLLECTION,c1ad4c20-d81c-11e2-a28f-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX1301_COLLECTION,14d734e0-8fef-11e2-9e96-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2208_COLLECTION,a1322b4a-eb2c-4625-9756-c4e0570bf85f,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2206_COLLECTION,88fcbaa1-04cf-4e27-84f6-f28cf772cf17,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2205_SCS_COLLECTION,2e308c90-1ef5-4b16-8d9a-05ea686fdb16,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2203_COLLECTION,9f86e54d-aa7a-470f-8a92-815e71de51b1,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2202_SCS_COLLECTION,288c97c8-a760-4504-a62a-37833d2f5f39,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2202_COLLECTION,57862073-60eb-4997-8d29-e08bccd26867,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2201_SCS_COLLECTION,3d0404ee-d2b5-455f-9020-26c752178b8f,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2201_COLLECTION,2416018d-da62-48b4-8bb7-7fda0d58f319,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:NF1909_SCS_COLLECTION,44860854-49de-4624-848f-3bdf55e001c9,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:NF1909_COLLECTION,716d2036-399a-4b6b-b683-2b3cf9b78889,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:Peleliu2018_COLLECTION,12a4df0c-214b-4ccb-b0f6-4b2ccf368e92,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2107_SCS,9f5a2033-ac12-4159-915b-4274b2d5ea5f,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2107_COLLECTION,79331941-1d60-457c-92fd-feb8d08aec4a,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2106_SCS,ec87b220-3022-11ec-932f-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2106_COLLECTION,cdb26620-2dc9-11ec-932f-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2105_SCS,246d9ca0-1718-11ec-b521-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2105_COLLECTION,6f8e4ae0-170e-11ec-b521-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2104_SCS,d22cae10-05d1-11ec-a3ea-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2104_COLLECTION,078eb0a0-04e0-11ec-a3ea-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2103_SCS,8c1ebf80-efb0-11eb-85b4-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2103_COLLECTION,35f00a90-e963-11eb-ad76-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:PC1705,fdac8850-f0c3-493a-8a11-d774a77adcdd,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2208_SCS_COLLECTION,0a2d6f0d-2874-4a66-b46e-1778fec047c6,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2206_SCS_COLLECTION,6359be97-d386-4936-bd5d-6b16b12426be,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2205_COLLECTION,e04b60b7-8db6-452e-b7fd-b7cf32b14981,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2204_SCS_COLLECTION,168f27ca-7a50-4b2a-96af-82ebef416f75,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2204_COLLECTION,65d74dd4-4e5b-4325-8313-fbbded435ed2,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2203_SCS_COLLECTION,81fee87b-76e8-4025-a5bf-63e04da5b1dd,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:WhalingFleet2015,e343b71e-e653-4c01-9e83-e924739af93f,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:RB1903,7e20e915-a9e1-4353-ab82-0bac0d839e1f,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:HB1204_COLLECTION,0db156c9-0d60-4b14-925d-d6ee64712cc0,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:GlacierBay2016,6172d254-ad0e-46bb-ad1c-fe5d99104f65,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2102_SCS,3bce42d0-d444-11eb-9345-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2102_COLLECTION,332ffe20-d444-11eb-9345-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:EX2101_SCS,6c647970-c3d0-11eb-ba2f-0800200c9a66,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2101_COLLECTION,3a3e6aca-ea1b-4876-8edb-ea887228d0e6,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer.cruise:EX2000_COLLECTION,3e76112a-b8d7-4453-b5f2-bc8efbdd5f3b,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:ThunderBay2017_Products_COLLECTION,26b18e22-7d4e-43c5-9727-542ac88be99c,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei:AviatorsDown2018_Products_COLLECTION,3d29058a-5505-4c66-aa29-55eff7c7e125,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:ThunderBay2017_COLLECTION,8eb8e284-9a13-4ee3-baa5-6f4417a6828a,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:AviatorsDown2018_COLLECTION,ea9cddd5-7d57-4d88-9c3e-b6d97e5c6893,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:DeepSeaPreciousCorals2004,a8f4be1f-6c05-476c-b2bc-5ae6cb52f3c3,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:BattleofMidway2017,54ef0a9c-bc48-4964-bb60-0c913c807c59,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:BMCC18,b017c7ba-4a85-451a-ba54-41b001f5eec2,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:AT41,8c4928f8-3b65-4277-bc22-073141b38a8b,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
gov.noaa.ncei.oer:Bioluminescence2015,0d4a15bc-4ecc-46a8-b012-fbdbdf61932a,Global Change Master Directory (GCMD) Instrument Keywords CI_Citation 82A5DD195658CBECE040AC8C5AB41A40,82A5DD195658CBECE040AC8C5AB41A40
SubmarineRingofFire2012,5433cc90-ec82-11e1-aff1-0800200c9a66,Dr. Joseph Resing (principalInvestigator) CI_ResponsibleParty a44ccb80-ec84-11e1-aff1-0800200c9a66,a44ccb80-ec84-11e1-aff1-0800200c9a66
INSPIRE2012,55c74c30-7c3d-11e2-b92a-0800200c9a66,Dr. Joseph Resing (principalInvestigator) CI_ResponsibleParty a44ccb80-ec84-11e1-aff1-0800200c9a66,a44ccb80-ec84-11e1-aff1-0800200c9a66
ACUMEN2012,c206b980-e6e7-11e1-aff1-0800200c9a66,Marc S. Moser - principalInvestigator - NOAA/NOS/HSD/OB CI_ResponsibleParty 25a79530-edec-11e1-aff1-0800200c9a66,25a79530-edec-11e1-aff1-0800200c9a66
Lophelia2012,788e9ba0-c546-11e1-9b21-0800200c9a66,Kraken2 MI_Platform 799cafb0-cc2a-11e1-9b23-0800200c9a66,799cafb0-cc2a-11e1-9b23-0800200c9a66
gov.noaa.ncei.oer:EX1503L1,a755534e-4985-4a0c-a651-82358ba7e18b,Lindsay McKenna (principalInvestigator) CI_ResponsibleParty 481d64b0-a541-11e3-a5e2-0800200c9a66,481d64b0-a541-11e3-a5e2-0800200c9a66
EX1402L2,27d5e166-6577-4931-ad5e-9889e742ec2e,Lindsay McKenna (principalInvestigator) CI_ResponsibleParty 481d64b0-a541-11e3-a5e2-0800200c9a66,481d64b0-a541-11e3-a5e2-0800200c9a66
EX1502L1,0ce148e9-3101-4019-baed-42c6a78fd589,Lindsay McKenna (principalInvestigator) CI_ResponsibleParty 481d64b0-a541-11e3-a5e2-0800200c9a66,481d64b0-a541-11e3-a5e2-0800200c9a66
EX1503L2,61a84d24-d69a-47f1-985f-5df70eaff648,Lindsay McKenna (principalInvestigator) CI_ResponsibleParty 481d64b0-a541-11e3-a5e2-0800200c9a66,481d64b0-a541-11e3-a5e2-0800200c9a66
EX1602,09664986-5fbb-45a3-aad6-590184038b7a,Lindsay McKenna (principalInvestigator) CI_ResponsibleParty 481d64b0-a541-11e3-a5e2-0800200c9a66,481d64b0-a541-11e3-a5e2-0800200c9a66
Bonaire2008,1d1946b0-2dc1-11e2-81c1-0800200c9a66,UBC-Gavia AUV MI_Platform 7923ec30-2f51-11e2-81c1-0800200c9a66,7923ec30-2f51-11e2-81c1-0800200c9a66
LaserLine2006,67ddf952-af0a-41d3-9d12-0f31ce3c7239,John Rooney (principalInvestigator) CI_ResponsibleParty e14954d2-3fc9-4d50-9ac8-feb1ea6ecad9,e14954d2-3fc9-4d50-9ac8-feb1ea6ecad9
gov.noaa.ncei:EX1802,c4e31902-4a81-4b86-8c16-edffa3dcd795,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1404L2,17c14ad9-a7ed-47e8-9dbd-000eb283b40d,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1404L3,706e8c5c-4fff-4475-8236-a3ceeb572993,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1502L3,9369d40f-7be0-4039-90de-99dd9128bbab,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1504L4,51ea6db3-dbdc-4829-b0a7-a3130d4944c5,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1603,bdbd79aa-b1d5-47f7-a6ff-e41e87d1171e,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1606,bbc11017-9a9e-4731-8e4e-86975df2ef8e,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1608,940cfebb-686b-41c1-957c-0ea66fa3d00e,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1703,532c4caa-d569-4554-b431-05919a802eab,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
EX1711,316e6ce6-9034-4926-a4e0-c770483c7357,LTJG Brian RC Kennedy (pointOfContact) CI_ResponsibleParty 03ad4340-f533-11e2-b778-0800200c9a66,03ad4340-f533-11e2-b778-0800200c9a66
gov.noaa.ncei.oer.cruise:MountainsintheSea2003,6a2b872b-93e2-450f-a5a5-0607b8bca0fb,Catalina M. Martinez - pointOfContact - CI_ResponsibleParty 6af5e760-9dfe-11e1-a8b0-0800200c9a66,6af5e760-9dfe-11e1-a8b0-0800200c9a66
SouthAtlanticBight_2007,a82bf2a0-a9b6-11e1-afa6-0800200c9a66,Catalina M. Martinez - pointOfContact - CI_ResponsibleParty 6af5e760-9dfe-11e1-a8b0-0800200c9a66,6af5e760-9dfe-11e1-a8b0-0800200c9a66
GulfofAlaska2004,fb31d6c0-9aae-11e1-a8b0-0800200c9a66,Catalina M. Martinez - pointOfContact - CI_ResponsibleParty 6af5e760-9dfe-11e1-a8b0-0800200c9a66,6af5e760-9dfe-11e1-a8b0-0800200c9a66
EX0802,e2a72bd0-f54d-44f3-b9f1-44e044b93626,Catalina M. Martinez - pointOfContact - CI_ResponsibleParty 6af5e760-9dfe-11e1-a8b0-0800200c9a66,6af5e760-9dfe-11e1-a8b0-0800200c9a66
EX0904,0568a03c-932e-4f6c-a514-c917f3f7919b,Catalina M. Martinez - pointOfContact - CI_ResponsibleParty 6af5e760-9dfe-11e1-a8b0-0800200c9a66,6af5e760-9dfe-11e1-a8b0-0800200c9a66
StellwagenBank2010,e9263bc0-c46a-11e1-9b21-0800200c9a66,Matthew Lawrence - principalInvestigator - CI_ResponsibleParty 7a900870-c46b-11e1-9b21-0800200c9a66,7a900870-c46b-11e1-9b21-0800200c9a66
HiddenOcean2005,f23167ee-5077-49af-8e7f-9012e80ed3ed,Dr. Rolf Gradinger - principalInvestigator - University of Alaska Fairbanks CI_ResponsibleParty a3559550-85c6-11e2-9e96-0800200c9a66,a3559550-85c6-11e2-9e96-0800200c9a66
EX1205L1,d50d43a0-bf0a-11e1-afa7-0800200c9a66,Chris German (chiefScientist) CI_ResponsibleParty ef6d8530-bf95-11e1-afa7-0800200c9a66,ef6d8530-bf95-11e1-afa7-0800200c9a66
EX1103_COLLECTION,20c00761-dbb2-34d6-0092-b418f751fdd2,SBE 911plus CTD MI_Instrument 45080730-69c6-11e0-ae3e-0800200c9a66,45080730-69c6-11e0-ae3e-0800200c9a66
gov.noaa.ncei.oer.cruise:MountainsintheSea2003,6a2b872b-93e2-450f-a5a5-0607b8bca0fb,SBE 911plus CTD MI_Instrument 45080730-69c6-11e0-ae3e-0800200c9a66,45080730-69c6-11e0-ae3e-0800200c9a66
gov.noaa.ncei:EX2104_Sound_Velocity_Profile_COLLECTION,24af7256-b49c-4bf2-8bdc-0c5189f65513,SBE 911plus CTD MI_Instrument 45080730-69c6-11e0-ae3e-0800200c9a66,45080730-69c6-11e0-ae3e-0800200c9a66
